id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
20788,Ice Burg,No,No,0,0,JP Nagar,Quick Bites,NA,"Cafe, Continental, Desserts",300.00,Cafes
20797,FreshMenu,Yes,No,3.8,630,South Bangalore,Delivery,"Salads, Sandwiches, Salad, Thai Rice, Pasta, Noodles, Pizza","Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",450.00,Delivery
20805,Five Star Chicken,Yes,No,3.4,130,Banashankari,Quick Bites,NA,"Roast Chicken, Burger",300.00,Delivery
20806,Sri Ganesh Juice Junction,Yes,No,4.1,212,Koramangala 8th Block,Beverage Shop,"Sandwiches, Sandwich, Omelette, Cheese Maggi","Beverages, Juices, Fast Food",150.00,Delivery
20809,Maa'r Rannaghor,Yes,No,3.8,22,JP Nagar,Quick Bites,NA,"Bengali, Chinese",400.00,Delivery
20819,BOX8- Desi Meals,Yes,No,4.3,248,JP Nagar,Delivery,"Biryani, Paratha, Salad, Gulab Jamun, Sandwich, Dal Makhani, Chicken Wrap","North Indian, Mughlai, Fast Food",500.00,Delivery
20833,Subway,Yes,No,3.7,219,Koramangala 5th Block,"Quick Bites, Food Court","Salads, Chicken Tikka, Veg Shammi, Teriyaki Chicken, Sandwich, Veggie Delight, Aloo Patty","Salad, Fast Food",600.00,Delivery
20849,Madeena Hotel,Yes,No,3.9,89,Koramangala 5th Block,Quick Bites,"Biryani, Paratha","North Indian, Mughlai, Biryani",400.00,Delivery
20857,Smoke-A-Pot,Yes,No,3.5,93,JP Nagar,"Takeaway, Delivery","Pot Biryani, Raita, Mutton Biryani","Biryani, Kebab, Rolls",600.00,Delivery
20866,Kabab Magic,Yes,No,3.9,984,Jayanagar,Quick Bites,"Shawarma, Chicken Grill, Grape Juice, Biryani, Rolls, Paratha, Veggie Roll","North Indian, Kebab, Fast Food",500.00,Delivery
20872,Chinese Kitchen,Yes,No,3.8,59,Basavanagudi,Quick Bites,NA,Chinese,150.00,Delivery
20873,Vijayalakshmi,Yes,No,4,49,Basavanagudi,Quick Bites,NA,South Indian,200.00,Delivery
20874,The Good Bowl,Yes,No,3.7,6,JP Nagar,"Takeaway, Delivery",NA,"Italian, North Indian, Biryani",500.00,Delivery
20877,Smacznego,Yes,No,4.2,505,Banashankari,Cafe,"Waffles, Pasta, Coleslaw Sandwich, Choco Waffle, Tacos, Momos, Cheese Nachos","Cafe, Mexican, Italian, Momos, Beverages",550.00,Delivery
20878,Lassi Corner,Yes,No,3.7,108,Basavanagudi,Beverage Shop,Lassi,"Beverages, Ice Cream",150.00,Delivery
20881,Adithya,Yes,No,4,335,JP Nagar,Quick Bites,"Neer Dosa, Coffee, Pav Bhaji, Khali Dosa, Panipuri, Masala Dosa, Tea","South Indian, North Indian, Chinese",300.00,Delivery
20882,Night Biryani,Yes,No,3.2,21,BTM,"Takeaway, Delivery",NA,"Biryani, North Indian",600.00,Delivery
20893,Kababs N Biryani,Yes,No,3.4,23,Banashankari,Quick Bites,NA,South Indian,200.00,Delivery
20894,Roti Ghar,Yes,No,3.9,753,Basavanagudi,Casual Dining,"Coffee, Spring Roll, Roti, Panneer Butter Masala, Noodles, Butter Naan, Masala Dosa","North Indian, Chinese, South Indian",500.00,Delivery
20896,Savoury Restaurant,Yes,No,3.9,421,BTM,Casual Dining,"Shawarma, Bamboo Biryani, Chicken Shawarama, Chicken Grill, Chicken Kebab, Fish, Appam","Arabian, North Indian, Chinese, Fast Food",800.00,Delivery
20898,Onesta,Yes,Yes,4.6,2604,Banashankari,"Casual Dining, Cafe","Farmhouse Pizza, Chocolate Banana, Virgin Mojito, Pasta, Paneer Tikka, Lime Soda, Prawn Pizza","Pizza, Cafe, Italian",600.00,Delivery
20899,Namma Brahmin's Idli,Yes,No,3.7,38,Jayanagar,Quick Bites,NA,South Indian,100.00,Delivery
20909,Cheesiano Pizza,Yes,Yes,4,206,JP Nagar,Quick Bites,"Pasta, Fries, Cheesiano Pizza, Veggie Pizza, Cheesy Garlic Bread, Peri Peri Paneer Pizza","Pizza, Italian",700.00,NA
20911,Cakewala,Yes,No,4.1,232,JP Nagar,Bakery,"Brownie, Veg Puff, Chocolate Truffle, Chocolava, Choco Truffle, Chocolate Cake","Bakery, Desserts",500.00,Delivery
20913,Puliyogare Point,Yes,No,4.2,449,Basavanagudi,Quick Bites,"Sweet Pongal, Mini Idlis, Filter Coffee, Open Masala Dosa, Pakoda, Vada, Raagi Dosa",South Indian,100.00,Delivery
20916,Burj Hotel,Yes,No,3.5,57,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",350.00,Delivery
20917,Mojo Pizza - 2X Toppings,Yes,No,4.2,369,JP Nagar,"Takeaway, Delivery","Garlic Bread, Tex Mex, Chicken Tikka Pizza, Chicken Keema Pizza, Pepperoni, Spicy Paneer",Pizza,600.00,Delivery
20918,Sri Udupi Food Hub,Yes,Yes,4.1,176,Jayanagar,Casual Dining,"Filter Coffee, Masala Dosa, Idli, Vada","South Indian, North Indian, Chinese, Beverages",500.00,Delivery
20920,Karama Restaurant,Yes,No,3.7,11,BTM,"Takeaway, Delivery",NA,Arabian,400.00,Delivery
20933,Warm Oven,Yes,No,3.9,28,Koramangala 7th Block,Bakery,NA,"Bakery, Desserts",500.00,Delivery
20940,Prasiddhi Food Corner,Yes,No,3.7,171,JP Nagar,Quick Bites,Coffee,"Fast Food, North Indian, South Indian",200.00,Delivery
20947,Chai Point,Yes,No,3.2,209,Jayanagar,"Beverage Shop, Quick Bites","Ginger Chai, Ginger Tea, Banana Cake, Samosa, Masala Chai, Banana Walnut","Tea, Beverages, Fast Food",250.00,NA
20955,Wahab,Yes,No,3.7,98,Jayanagar,Quick Bites,"Chicken Biryani, Rolls","North Indian, Mughlai, Chinese",350.00,NA
20962,Chokha Chowka,Yes,No,3.9,358,BTM,Quick Bites,"Chaat, Samosa, Thali, Sweet Lassi, Biryani, Egg Roll, Masala Paneer","North Indian, Chinese",400.00,Delivery
20968,Barbeque Station,Yes,No,2.8,152,Koramangala 7th Block,Casual Dining,"Biryani, Butter Naan","North Indian, Chinese, BBQ",700.00,Delivery
20978,Taaza Mithai,Yes,No,3.9,48,JP Nagar,Sweet Shop,Samosa,"Mithai, Street Food",100.00,Delivery
20997,Stoned Monkey,Yes,No,4.1,511,Koramangala 6th Block,Dessert Parlor,"Nachos, Waffles, Hot Chocolate Fudge, Chocolate Icecreams, Tiramisu, Cheesy Garlic Bread, Vanilla Ice Cream","Desserts, Ice Cream",500.00,Delivery
21006,Odissi Restaurant,Yes,No,2.9,67,BTM,Casual Dining,"Egg Tadka, Roti, Veg Thali","Oriya, Bengali",500.00,Delivery
21011,Cafe Zone,Yes,No,3.9,152,Kumaraswamy Layout,Quick Bites,NA,"Fast Food, Chinese, Rolls",300.00,Delivery
21013,Sri Sai 99 Variety Dosa,Yes,No,3.6,38,Jayanagar,Quick Bites,NA,South Indian,300.00,Delivery
21015,Mealer.in,Yes,No,4,207,JP Nagar,Delivery,"Rajma, Dal Makhani, Kadhi Chawal, Dal Tadka","North Indian, Biryani",450.00,Delivery
21025,Maggi N Maggi House,Yes,No,3.4,23,Bannerghatta Road,"Takeaway, Delivery",NA,Fast Food,300.00,Delivery
21032,The Milkshake Theory,Yes,No,4,48,Koramangala 5th Block,Beverage Shop,NA,"Beverages, Fast Food",400.00,Delivery
21037,Punjabi by Nature 2.0,No,No,4.2,3236,BTM,"Casual Dining, Microbrewery","Paneer Tikki, Mutton Raan, Mango Margarita, Craft Beer, Lamb, Kulcha, Kheer",North Indian,1600.00,NA
21041,Bhojohori Manna,Yes,No,3.7,666,JP Nagar,Casual Dining,"Fish, Kosha Mangsho, Mishti Doi, Aam Panna, Prawn, Nolen Gurer Ice Cream, Luchi","Bengali, Mughlai",650.00,Delivery
21048,Ishta Cafe,Yes,No,3.9,42,Jayanagar,Quick Bites,NA,"Pizza, South Indian, Healthy Food",500.00,Delivery
21055,Cafe Alchemist,Yes,No,3.8,62,BTM,Quick Bites,NA,"Fast Food, Juices",300.00,Delivery
21058,Chilli Flakes,Yes,No,3.6,47,Banashankari,Quick Bites,NA,"Fast Food, Italian, Beverages",500.00,Delivery
21065,Agarwal Food Service,Yes,No,3.8,268,Bannerghatta Road,Delivery,NA,"North Indian, Chinese, Biryani",400.00,NA
21080,McDonald's,Yes,No,3.8,295,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Cheesy Fries, Paneer Pockets, Tikki","Burger, Fast Food",500.00,Delivery
21081,UP Style North Indian Food,Yes,No,3.6,47,Jayanagar,"Takeaway, Delivery",NA,North Indian,100.00,Delivery
21100,Oogway Express,Yes,No,3.9,349,JP Nagar,Casual Dining,"Noodles, Mocktails, Honey Chilli Potatoes, Veg Ball Manchurian, Kung Pao Chicken, Momos, Pepper Chicken","Chinese, Thai, Momos",600.00,Delivery
21101,Rajveena Kitchen,Yes,No,3.7,28,BTM,Quick Bites,NA,"North Indian, Fast Food, Biryani, Chinese",500.00,Delivery
21117,Ande Ka Funda,Yes,No,3.9,121,Banashankari,Quick Bites,NA,"North Indian, Fast Food, Rolls",250.00,Delivery
21125,Boston Barista - Kappayum Curriyum,Yes,No,3.6,64,BTM,Quick Bites,NA,Kerala,350.00,Delivery
21133,Pure & Natural,Yes,No,3.9,212,Jayanagar,Casual Dining,"Salads, Sandwiches, Pasta, Mocktails, Corn Sandwich, Garden Salad, Miso Salad","Healthy Food, Beverages, Fast Food",500.00,Delivery
21137,Frozen Bottle,Yes,No,4.2,147,Banashankari,Beverage Shop,"Berryblast, Waffles, Cheesecake, Salted Caramel","Beverages, Desserts, Ice Cream",400.00,Delivery
21138,WOW! Momo,Yes,No,2.8,91,BTM,Quick Bites,"Burgers, Momo Burger, Chocolate Momos, Tandoori Momos","Tibetan, Momos",400.00,Delivery
21139,Soup Station,Yes,No,3.7,11,Bannerghatta Road,Quick Bites,NA,Continental,250.00,Delivery
21140,Friend's Cafe,Yes,No,3.9,554,Koramangala 7th Block,Quick Bites,"Coffee, Burgers, Pasta, Beef Steak, Chicken Lasagne, Salads, Sandwiches","Fast Food, American, Chinese",600.00,Delivery
21144,Pancuzzi,Yes,No,4.2,171,JP Nagar,Cafe,"Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake","Cafe, Beverages, Desserts",600.00,Delivery
21148,Asha Sweets Centre,Yes,No,3.6,28,Basavanagudi,Dessert Parlor,NA,"Mithai, Street Food",250.00,Delivery
21149,Nandhanu's Rasoi,Yes,No,3,178,Kumaraswamy Layout,Quick Bites,NA,"Chinese, North Indian",400.00,Delivery
21165,Bhavani Chats N Juice,Yes,No,3.9,93,Jayanagar,Quick Bites,"Chaat, Aloo Tikki, Dabeli, Panipuri, Pav Bhaji, Vada Pav, Masala Poori","Beverages, Street Food",200.00,Delivery
21192,San Churro Cafe,Yes,No,3.8,924,Banashankari,"Cafe, Casual Dining","Churros, Cannelloni, Minestrone Soup, Hot Chocolate, Pizza, Pink Sauce Pasta, Salsa","Cafe, Mexican, Italian",800.00,Delivery
21193,Dosa Bazaar,Yes,No,3.9,113,JP Nagar,Quick Bites,"Cheese Dosa, Tea, Pizza Dosa","Street Food, South Indian",200.00,Delivery
21194,The Egg Factory,Yes,No,4,1310,JP Nagar,Casual Dining,"French Toast, Masala Omelette, Pasta, Egg Paratha, Caramel Custard, Biryani, Penne Alfredo","Continental, American",750.00,Delivery
